year,stockID,per
2021,3062,326.075
2024,3062,2.61E+17
2014,3090,10.665
2015,3090,10.5375
2016,3090,10.5775
2017,3090,9.8375
2018,3090,10.1725
2019,3090,11.0825
2020,3090,14.1525
2021,3090,13.3625
2022,3090,7.83
2023,3090,12.2875
2024,3090,16.13
2014,3092,18.095
2015,3092,13.76
2016,3092,8.7325
2017,3092,10.0325
2018,3092,8.37
2019,3092,10.59
2020,3092,19.45
2021,3092,115.83
2022,3092,96.235
2023,3092,252.4
2014,3094,36.05
2015,3094,26.6775
2016,3094,25.125
2017,3094,33.3325
2018,3094,41.255
2019,3094,38.425
2020,3094,44.9775
2021,3094,58.21
2022,3094,32.15
2023,3094,50.7325
2024,3094,93.79333333
2014,3130,15.54
2015,3130,15.385
2016,3130,12.41
2017,3130,14.9875
2018,3130,18.795
2019,3130,19.3975
2020,3130,18.655
2021,3130,17.44
2022,3130,15.555
2023,3130,15.4375
2024,3130,16.66333333
2020,3138,59.7
2021,3138,64.0275
2022,3138,21.91
2023,3138,28.7775
2024,3138,31.89
2017,3149,175.4
2017,3164,45.1
2018,3164,23.255
2019,3164,26.5975
2020,3164,33.9225
2021,3164,23.245
2022,3164,28.495
2023,3164,51.53
2024,3164,35.18666667
2014,3167,11.365
2015,3167,11.3175
2016,3167,11.08
2017,3167,11.6025
2018,3167,9.2675
2019,3167,12
2020,3167,10.1625
2021,3167,14.02
2022,3167,11.4725
2023,3167,103.4675
2024,3167,332.8333333
2024,3168,18.27333333
2014,3189,13.47
2015,3189,11.0025
2016,3189,12.9125
2017,3189,32.9075
2018,3189,56.68
2020,3189,66.86
2021,3189,30.415
2022,3189,11.075
2023,3189,239.7
2024,3189,438.8333333
2014,3209,9.96
2015,3209,8.745
2016,3209,11.7575
2017,3209,12.3075
2018,3209,12.815
2019,3209,12.8825
2020,3209,9.145
2021,3209,8.405
2022,3209,7.7575
2023,3209,11.2075
2024,3209,13.71333333
2014,3229,72.12
2015,3229,429.65
2024,3229,178.6
2014,3231,19.905
2015,3231,24.8675
2016,3231,24.195
2017,3231,19.6375
2018,3231,13.1675
2019,3231,11.74
2020,3231,10.68
2021,3231,8.675
2022,3231,7.1775
2023,3231,20.4975
2024,3231,23.19
2014,3257,15.475
2015,3257,15.24
2016,3257,18.8325
2017,3257,35.86
2018,3257,40.2925
2019,3257,41.5125
2020,3257,27.665
2021,3257,17.4125
2022,3257,20.6275
2023,3257,27.75
2024,3257,18.58333333
2014,3266,5.11
2015,3266,200.1466667
2016,3266,95.83
2017,3266,122.25
2018,3266,57.0175
2019,3266,27.015
2020,3266,29.1725
2021,3266,43.62
2022,3266,28.5975
2023,3266,10.8825
2024,3266,9.66
2014,3296,60.065
2015,3296,105.9925
2016,3296,20.6725
2017,3296,223.7425
2018,3296,28.9975
2019,3296,34.485
2020,3296,57.995
2014,3305,13.185
2015,3305,18.1875
2016,3305,16.4725
2017,3305,24.24
2018,3305,44.8025
2019,3305,23.2025
2020,3305,15.4525
2021,3305,15.9775
2022,3305,11.945
2023,3305,24.78
2024,3305,33.87666667
2022,3308,80.055
2023,3308,10.675
2024,3308,14.58666667
2015,3311,21.65
2016,3311,102.92
2021,3311,38.4
2022,3311,26.33
2023,3311,22.2925
2024,3311,22.81666667
2014,3312,11.775
2015,3312,1813
2016,3312,15.12
2018,3312,19.1
2019,3312,11.09
2020,3312,9.44
2021,3312,8.265
2022,3312,6.3725
2023,3312,9.025
2024,3312,32.63666667
2015,3321,13.44
2016,3321,28.35
2014,3338,17.185
2015,3338,12.54
2016,3338,11.875
2017,3338,29.48
2018,3338,19.9475
2019,3338,24.595
2020,3338,25.9475
2021,3338,23.185
2022,3338,14.7725
2023,3338,19.495
2024,3338,24.42666667
2016,3346,17.83
2017,3346,24.93
2018,3346,15.845
2019,3346,60.3925
2020,3346,188.2
2021,3346,84.1825
2022,3346,69.4025
2023,3346,29.45
2024,3346,15.43
2014,3356,15.145
2015,3356,17.0025
2016,3356,20.92
2017,3356,50.53
2018,3356,189.605
2019,3356,84.3325
2020,3356,22.26
2021,3356,16.895
2022,3356,22.325
2023,3356,20.79
2024,3356,14.31
2014,3376,11.59
2015,3376,12.445
2016,3376,14.09
2017,3376,17.55
2018,3376,15.555
2019,3376,16.715
2020,3376,16.0675
2021,3376,15.59
2022,3376,11.01
2023,3376,17.2475
2024,3376,42.82333333
2014,3380,15.905
2015,3380,69.305
2016,3380,30.91
2017,3380,19.0775
2018,3380,50.77333333
2019,3380,94.08666667
2020,3380,31.28
2021,3380,35.41
2022,3380,21.6575
2023,3380,30.99
2024,3380,37.11333333
2017,3406,88.7725
2018,3406,32.7175
2019,3406,23.7175
2020,3406,21.405
2021,3406,21.6675
2022,3406,14.8175
2023,3406,14.0625
2024,3406,17.25
2015,3413,8.27
2016,3413,9.9625
2017,3413,14.46
2018,3413,12.385
2019,3413,14.25
2020,3413,13.905
2021,3413,14.375
2022,3413,9.075
2023,3413,9.06
2024,3413,14.39333333
2014,3416,13.875
2015,3416,14.9575
2016,3416,15.705
2017,3416,21.93
2018,3416,20.1075
2019,3416,16.87
2020,3416,18.8625
2021,3416,17.37
2022,3416,13.66
2023,3416,17.48
2024,3416,21.74
2016,3419,47.36
2017,3419,152.715
2018,3419,46.555
2019,3419,1545.085
2020,3419,367.4866667
2021,3419,98.35
2022,3419,95.005
2014,3432,38.49
2015,3432,52.0725
2016,3432,91.465
2018,3432,9.245
2019,3432,9.6625
2020,3432,21.81
2021,3432,19.5325
2014,3437,20.715
2015,3437,13.37
2016,3437,27.7925
2017,3437,58.165
2021,3437,66.63
2022,3437,112.9
2014,3443,28.15
2015,3443,20.1675
2016,3443,19.7325
2017,3443,30.51
2018,3443,38.44
2019,3443,41.35
2020,3443,44.6575
2021,3443,51.57
2022,3443,26.65
2023,3443,54.295
2024,3443,51.74
2022,3447,10.59
2023,3447,69.23333333
2014,3450,10.72
2015,3450,12.37
2016,3450,12.485
2017,3450,17.955
2018,3450,18.39
2019,3450,26.02
2020,3450,40.7875
2021,3450,26.8925
2022,3450,23.9975
2023,3450,72.595
2024,3450,359.7
2014,3454,19.015
2015,3454,14.6525
2016,3454,13.0425
2017,3454,16.0825
2018,3454,20.2725
2019,3454,31.525
2020,3454,25.025
2021,3454,32.645
2022,3454,20.0525
2023,3454,29.715
2024,3454,34.76
2014,3481,6.18
2015,3481,8.4375
2016,3481,29.12
2017,3481,7.0375
2018,3481,16.005
2020,3481,82.94
2021,3481,7.2125
2022,3481,6.8
2014,3494,35.905
2015,3494,925.91
2014,3501,12.405
2015,3501,8.87
2016,3501,8.4425
2017,3501,10.975
2018,3501,9.5875
2019,3501,10.4775
2020,3501,11.855
2021,3501,15.7475
2022,3501,9.32
2023,3501,10.5
2024,3501,14.55
2014,3504,34.38
2015,3504,32.6075
2016,3504,89.7
2018,3504,328.94
2019,3504,622.995
2021,3504,510.9
2022,3504,183.2
2014,3515,17.73
2015,3515,17.595
2016,3515,24.2375
2017,3515,20.0975
2018,3515,14.895
2019,3515,13.535
2020,3515,16.355
2021,3515,11.9775
2022,3515,11.0475
2023,3515,26.34
2024,3515,24.95666667
2021,3518,79.34
2022,3518,55.1275
2023,3518,298.2
2014,3528,11.61
2015,3528,10.185
2016,3528,10.505
2017,3528,13.3475
2018,3528,13.1275
2019,3528,13.7
2020,3528,12.83
2021,3528,12.105
2022,3528,9.6775
2023,3528,19.815
2024,3528,28.69333333
2018,3530,39.655
2019,3530,45.3825
2020,3530,30.09
2021,3530,20.0575
2022,3530,23.4825
2023,3530,317.4
2014,3532,32.11
2015,3532,27.5775
2016,3532,36.38
2017,3532,50.14
2018,3532,20.2875
2019,3532,16.795
2020,3532,31.0275
2021,3532,54.52
2022,3532,23.9725
2023,3532,15.9
2024,3532,23.15333333
2014,3533,11.925
2015,3533,12.1825
2016,3533,12.0775
2017,3533,16.4425
2018,3533,14.22
2019,3533,13.8175
2020,3533,16.37
2021,3533,19.4275
2022,3533,15.2125
2023,3533,17.17
2024,3533,27.08666667
2015,3535,42.57
2016,3535,75.1875
2018,3535,24.6
2019,3535,21.9925
2020,3535,99.21
2021,3535,21.8
2022,3535,9.25
2023,3535,17.72666667
2024,3535,82.72666667
2021,3543,44.075
2022,3543,94.63666667
2023,3543,67.09333333
2024,3543,27.1
2014,3545,8.365
2015,3545,21.7425
2016,3545,45.045
2017,3545,119.805
2020,3545,27.2125
2021,3545,10.655
2022,3545,44.74
2023,3545,64.66
2024,3545,45.33333333
2014,3550,13.82
2015,3550,12.75
2016,3550,12.8
2017,3550,13.4
2018,3550,13.725
2019,3550,18.6075
2020,3550,16.725
2021,3550,19.91
2022,3550,124.87
2018,3557,1725
2019,3557,18.605
2020,3557,10.37
2021,3557,9.6475
2022,3557,7.9675
2023,3557,10.7875
2024,3557,11.44
2014,3563,13.385
2015,3563,11.7425
2016,3563,11.965
2017,3563,16.0675
2018,3563,17.0625
2019,3563,15.645
2020,3563,17.105
2021,3563,15.35
2022,3563,9.9025
2023,3563,21.3275
2024,3563,73.73333333
2014,3576,115.2
2022,3576,60.46
2014,3583,21.085
2015,3583,40.485
2016,3583,27.83
2017,3583,17.5975
2018,3583,13.7575
2019,3583,14.53
2020,3583,13.245
2021,3583,16.45
2022,3583,11.93
2023,3583,20.8675
2024,3583,38.50333333
2014,3588,20.29
2015,3588,14.645
2016,3588,15.1625
2017,3588,32.07
2018,3588,38.285
2019,3588,42.255
2020,3588,39.0625
2021,3588,26.7
2022,3588,19.335
2023,3588,70.7575
2024,3588,113.0533333
2018,3591,45.5
2020,3591,55.14
2021,3591,31.045
2022,3591,42.5175
2023,3591,84.0525
2024,3591,48.35333333
2022,3592,6.73
2023,3592,13.225
2024,3592,17.52
2017,3593,615
2020,3593,206.97
2021,3593,221.1475
2014,3596,9.9
2015,3596,9.72
2016,3596,10.3025
2017,3596,11.875
2018,3596,15.8
2019,3596,15.465
2020,3596,10.58
2021,3596,13.015
2022,3596,12.075
2023,3596,13.5225
2024,3596,14.57666667
2014,3605,11.465
2015,3605,14.2
2016,3605,19.0425
2017,3605,29.6725
2018,3605,17.5675
2019,3605,10.9225
2020,3605,12.85
2021,3605,14.36
2022,3605,14.47
2023,3605,41.05
2024,3605,573.8
2014,3607,9.08
2015,3607,10.95
2016,3607,21.25
2014,3617,11.33
2015,3617,11.135
2016,3617,12.49
2017,3617,12.5975
2018,3617,12.0775
2019,3617,14.645
2020,3617,13.4825
2021,3617,52.63666667
2022,3617,12.6275
2023,3617,13.4275
2024,3617,13.86
2018,3622,51.62
2019,3622,22.0425
2020,3622,20.675
2021,3622,19.675
2022,3622,11.7725
2023,3622,10.9025
2024,3622,14.75
2014,3645,21.835
2015,3645,21.745
2016,3645,18.58
2017,3645,24.015
2018,3645,23.4675
2019,3645,36.6175
2020,3645,22.5425
2021,3645,19.2725
2022,3645,27.045
2023,3645,567.77
2024,3645,86.59
2014,3652,33.75
2015,3652,26.21
2016,3652,30.4325
2017,3652,26.5525
2018,3652,48.0475
2019,3652,53.5675
2020,3652,48.365
2021,3652,29.79
2022,3652,18.6575
2023,3652,42.45
2024,3652,54.49333333
2014,3653,19.65
2015,3653,19.345
2016,3653,21.1525
2017,3653,31.6225
2018,3653,20.165
2019,3653,25.135
2020,3653,32.91
2021,3653,36.1675
2022,3653,24.41
2023,3653,35.835
2024,3653,56.73666667
2014,3661,26.79
2015,3661,16.1525
2016,3661,52.1
2017,3661,41.65333333
2018,3661,22.455
2019,3661,22.12
2020,3661,39.165
2021,3661,47.1225
2022,3661,36.1175
2023,3661,57.335
2024,3661,54.83333333
2014,3665,16.075
2015,3665,18.4325
2016,3665,19.6825
2017,3665,23
2018,3665,17.9775
2019,3665,15.355
2020,3665,14.52
2021,3665,17.11
2022,3665,13.4975
2023,3665,15.815
2024,3665,24.17333333
2014,3669,119.25
2015,3669,251.2
2016,3669,47.8625
2017,3669,28.025
2018,3669,39.06
2019,3669,25.41
2020,3669,10.5125
2021,3669,9.375
2022,3669,9.6075
2023,3669,14.6525
2024,3669,20.73333333
2014,3673,221.45
2017,3673,38.97666667
2018,3673,36.31
2019,3673,105.0475
2020,3673,26.725
2021,3673,17.27
2022,3673,18.63
2023,3673,49.0025
2024,3673,70.90333333
2014,3679,12.14
2015,3679,10.495
2016,3679,9.6575
2017,3679,12.725
2018,3679,17.73
2019,3679,11.87
2020,3679,8.5275
2021,3679,10.935
2022,3679,7.7725
2023,3679,10.4925
2024,3679,13.52666667
2015,3694,56.5
2016,3694,32.5275
2017,3694,43.79
2020,3694,21.86333333
2021,3694,12.0375
2022,3694,9.8325
2023,3694,16.36
2024,3694,20.66666667
2016,3701,546.945
2017,3701,21.5975
2018,3701,9.93
2019,3701,31.2275
2020,3701,1411.9
2021,3701,50.4025
2022,3701,27.06
2023,3701,33.0525
2024,3701,33.99
2014,3702,10.55
2015,3702,10.555
2016,3702,11.425
2017,3702,10.59
2018,3702,9.365
2019,3702,9.9125
2020,3702,8.85
2021,3702,8.54
2022,3702,8.23
2023,3702,12.3025
2024,3702,17.35333333
2015,3703,29.61
2016,3703,16.5225
2017,3703,15.2975
2018,3703,7.885
2019,3703,38.5925
2020,3703,13.9625
2021,3703,12.0475
2022,3703,9.2325
2023,3703,11.125
2024,3703,16.33
2014,3704,50.945
2016,3704,61.69
2017,3704,103.5
2019,3704,80.8
2020,3704,18.1
2021,3704,14.135
2022,3704,8.735
2023,3704,13.0125
2024,3704,17.12666667
2014,3705,20.18
2015,3705,15.955
2016,3705,17.13
2017,3705,19.7425
2018,3705,17.2925
2019,3705,15.5075
2020,3705,15.565
2021,3705,15.315
2022,3705,14.0075
2023,3705,14.245
2024,3705,15.56666667
2014,3706,23.545
2015,3706,14.6775
2016,3706,9.3275
2017,3706,10.94
2018,3706,8.75
2019,3706,9.8525
2020,3706,11.6575
2021,3706,4.5325
2022,3706,3.315
2023,3706,13.8575
2024,3706,26.43666667
2016,3708,171.75
2017,3708,46.33
2018,3708,14.5375
2019,3708,9.055
2020,3708,15.0175
2021,3708,32.53
2022,3708,17.7375
2023,3708,8.3275
2024,3708,14.57333333
2018,3711,11.45
2019,3711,15.42
2020,3711,12.1075
2021,3711,9.6975
2022,3711,6.0375
2023,3711,12.2775
2024,3711,21.68
2020,3712,472.095
2021,3712,29.025
2022,3712,14.4
2023,3712,16.13
2024,3712,17.78333333
2021,3714,24.01
2022,3714,251.25
2022,3715,8.465
2023,3715,17.3725
2024,3715,14.96333333
2014,4104,20.93
2015,4104,16.4275
2016,4104,15.33
2017,4104,14.795
2018,4104,14.275
2019,4104,13.4925
2020,4104,13.695
2021,4104,13.6575
2022,4104,15.0125
2023,4104,19.04
2024,4104,19.43333333
2014,4106,28.04
2015,4106,19.83
2016,4106,22.7025
2017,4106,21.355
2018,4106,20.9375
2019,4106,25.1475
2020,4106,31.21
2021,4106,30.035
2022,4106,19.39
2023,4106,20
2024,4106,19.07
2014,4119,16.5
2015,4119,16.59
2016,4119,16.1925
2017,4119,19.535
2018,4119,16.865
2019,4119,15.145
2020,4119,21.8
2021,4119,64.4475
2022,4119,43.3525
2023,4119,36.9175
2024,4119,57.63333333
2014,4133,32.025
2015,4133,36.4325
2016,4133,40.66
2017,4133,39.665
2018,4133,42.075
2019,4133,188.7175
2020,4133,183.425
2021,4133,97.905
2022,4133,44.505
2023,4133,38.93
2024,4133,33.89666667
2014,4137,17.905
2015,4137,17.98
2016,4137,16.5225
2017,4137,16.755
2018,4137,20.375
2019,4137,14.9425
2020,4137,13.6475
2021,4137,14.465
2022,4137,16.4875
2023,4137,17.7325
2024,4137,16.27333333
2020,4142,109.7975
2021,4142,141.955
2022,4142,95.015
2023,4142,303.5
2017,4148,19.83666667
2018,4148,19.13
2019,4148,33.4875
2020,4148,34.115
2021,4148,15.8825
2022,4148,12.035
2023,4148,16.5975
2024,4148,23.82
2017,4155,15.65
2018,4155,13.425
2019,4155,16.46
2020,4155,17.195
2021,4155,32.37
2022,4155,23.555
2023,4155,351.3475
2024,4155,261.7666667
2014,4164,33.115
2015,4164,30.905
2016,4164,36.345
2017,4164,120.545
2018,4164,92.445
2019,4164,15.2275
2020,4164,14.6525
2021,4164,15.4125
2022,4164,18.6625
2023,4164,27.01
2024,4164,27.20666667
2015,4190,21.32
2016,4190,17.535
2017,4190,18.4575
2018,4190,15.9475
2019,4190,13.65
2020,4190,14.9625
2021,4190,16.62
2022,4190,102.2925
2023,4190,762.9
2014,4306,138.5
2015,4306,30.885
2016,4306,259.01
2017,4306,33.5725
2018,4306,13.5375
2019,4306,121.395
2020,4306,23.55333333
2021,4306,11.135
2022,4306,9.06
2023,4306,11.45
2024,4306,14.40333333
2014,4414,60.43
2014,4426,9.19
2015,4426,26.2175
2016,4426,21.8375
2017,4426,23.7725
2018,4426,23.4825
2019,4426,26.855
2020,4426,118.45
2016,4438,19.43
2017,4438,26.975
2018,4438,19.08
2019,4438,16.5
2020,4438,17.525
2021,4438,21.565
2022,4438,13.0125
2023,4438,13.525
2024,4438,17.48333333
2019,4439,13.18
2020,4439,10.07
2021,4439,12.85
2022,4439,10.6375
2023,4439,10.955
2024,4439,11.6
2021,4440,9.3
2022,4440,10.3275
2023,4440,23.3575
2024,4440,22.88666667
2014,4526,11.81
2015,4526,17.0925
2016,4526,52.605
2018,4526,62.78666667
2019,4526,38.125
2021,4526,61.285
2022,4526,31.08
2023,4526,71.5075
2024,4526,325.7
2014,4532,14.23
2015,4532,13.325
2016,4532,12.4975
2017,4532,13.4225
2018,4532,13.1675
2019,4532,15.145
2020,4532,13.2
2021,4532,16.645
2022,4532,13.58
2023,4532,13.73
2024,4532,15.26
2014,4536,21.87
2015,4536,19
2016,4536,13.4525
2017,4536,15.2725
2018,4536,11.88
2019,4536,16.1225
2020,4536,16.4
2021,4536,18.45
2022,4536,8.1325
2023,4536,9.905
2024,4536,12.12
2018,4540,10.7
2019,4540,27.67333333
2020,4540,158.95
2021,4540,28.8425
2022,4540,14.54
2023,4540,31.25
2016,4545,18.91
2017,4545,72.665
2019,4545,140.6
2020,4545,94.305
2021,4545,33.82
2022,4545,17.255
2023,4545,21.3825
2024,4545,25.90666667
2015,4551,18.58
2016,4551,23.3775
2017,4551,23.225
2018,4551,19.8625
2019,4551,20.1525
2020,4551,21.085
2021,4551,19.59
2022,4551,13.4975
2023,4551,20.755
2024,4551,23.27
2016,4552,10.58
2017,4552,10.9275
2018,4552,9.0225
2019,4552,10.2425
2020,4552,13.4125
2021,4552,11.4625
2022,4552,8.3275
2023,4552,9.0375
2024,4552,8.67
2015,4555,18.56
2016,4555,24.11
2017,4555,27.5475
2018,4555,27.4975
2019,4555,46.5325
2020,4555,34.155
2021,4555,19.085
2022,4555,18.5725
2023,4555,97.84666667
2015,4557,12.8
2016,4557,10.89
2017,4557,13.3825
2018,4557,13.0875
2019,4557,13.7
2020,4557,14.735
2021,4557,14.8725
2022,4557,9.735
2023,4557,10.9875
2024,4557,12.55333333
2017,4560,13.45666667
2018,4560,14.0425
2019,4560,11.93
2020,4560,22.5775
2021,4560,20.14
2022,4560,11.845
2023,4560,21.195
2024,4560,30.29
2017,4562,18.52
2018,4562,17.475
2019,4562,39.04
2019,4564,19.5725
2020,4564,14.89
2021,4564,25.255
2022,4564,42.6125
2018,4566,15.87
2019,4566,13.9125
2020,4566,21.34
2021,4566,25.8275
2022,4566,11.125
2023,4566,14.2925
2024,4566,23.13666667
2023,4569,29.6
2024,4569,21.75333333
2019,4571,15.2
2020,4571,11.2575
2021,4571,17.0825
2022,4571,10.725
2023,4571,13.5325
2024,4571,19.25666667
2019,4572,20.92
2020,4572,40.845
2021,4572,81.065
2022,4572,32.8175
2023,4572,28
2024,4572,24.06666667
2019,4576,264.85
2020,4576,92.7825
2021,4576,66.935
2022,4576,32.62
2023,4576,474.08
2020,4581,18.4275
2021,4581,16.42
2022,4581,11.26
2023,4581,12.36
2024,4581,10.29333333
2022,4583,13.91333333
2023,4583,17.495
2024,4583,23.92333333
2024,4588,26.75333333
2014,4720,14.09
2015,4720,12.965
2016,4720,14.8875
2017,4720,28.255
2018,4720,40.8625
2019,4720,30.8575
2020,4720,20.46
2021,4720,35.3375
2022,4720,62.2325
2023,4720,30.1525
2024,4720,18.18333333
2014,4722,11.44
2015,4722,9.2375
2016,4722,9.19
2017,4722,10.0575
2018,4722,11.255
2019,4722,10.9825
2020,4722,10.1525
2021,4722,11.1875
2022,4722,10.865
2023,4722,16.745
2024,4722,19.79333333
2014,4736,16.395
2015,4736,14.86
2016,4736,18.835
2017,4736,16.545
2018,4736,16.305
2019,4736,15.7475
2020,4736,15.42
2021,4736,9.8425
2022,4736,6.2825
2023,4736,9.605
2024,4736,15.07
2014,4737,41.965
2015,4737,33.995
2016,4737,20.52
2017,4737,23.605
2018,4737,23.12
2019,4737,30.4525
2020,4737,50.9975
2021,4737,56.4425
2022,4737,50.5725
2023,4737,268.84
2024,4737,641.9
2014,4739,10.155
2015,4739,20.0925
2018,4739,21.9
2019,4739,35.2075
2020,4739,34.81
2021,4739,30.44
2022,4739,25.39
2023,4739,80.29666667
2024,4739,1541.1
2014,4746,21.065
2015,4746,18.85
2016,4746,20.065
2017,4746,22.2675
2018,4746,23.7175
2019,4746,119.345
2020,4746,23.6
2021,4746,8.36
2022,4746,11.0525
2023,4746,54.875
2024,4746,59.70666667
2014,4755,16.66
2015,4755,11.855
2016,4755,9.8675
2017,4755,10.4975
2018,4755,11.255
2019,4755,11.975
2020,4755,13.635
2021,4755,15.5175
2022,4755,19.1775
2023,4755,23.215
2024,4755,30.83
2015,4763,13.93
2016,4763,18.5
2017,4763,38.5225
2018,4763,28.795
2019,4763,23.0725
2020,4763,13.74
2021,4763,14.5225
2022,4763,8.355
2023,4763,14.6
2024,4763,11.88666667
2018,4764,9.34
2019,4764,17.9525
2020,4764,48.7225
2021,4764,54.4425
2022,4764,59.0825
2023,4764,191.2
2018,4766,18.29
2019,4766,17.7125
2020,4766,12.915
2021,4766,17.94
2022,4766,11.715
2023,4766,10.915
2024,4766,15.68
2021,4770,20.84
2022,4770,14.94
2023,4770,14.285
2024,4770,19.40333333
2024,4771,22.51666667
2017,4807,16.2
2018,4807,14.0525
2019,4807,31.42
2020,4807,24.695
2021,4807,9.0125
2022,4807,14.915
2014,4904,18.65
2015,4904,20.5025
2016,4904,21.13
2017,4904,21.96
2018,4904,25.135
2019,4904,26.97
2020,4904,24.325
2021,4904,23.5225
2022,4904,25.545
2023,4904,23.635
2024,4904,26.1
2014,4906,110.95
2015,4906,41.8225
2016,4906,14.3125
2017,4906,20.42
2018,4906,70.16333333
2019,4906,116.27
2020,4906,10.21
2021,4906,12.3475
2022,4906,16.3675
2023,4906,21.0375
2024,4906,23.92333333
2014,4912,9.785
2015,4912,14.705
2016,4912,30.24
2017,4912,33.4525
2018,4912,20.1675
2019,4912,18.305
2020,4912,11.77
2021,4912,20.815
2022,4912,15.4075
2023,4912,16.9475
2024,4912,24.75333333
2014,4915,10.385
2015,4915,10.7625
2016,4915,9.93
2017,4915,14.485
2018,4915,12.4675
2019,4915,13.0625
2020,4915,9.9475
2021,4915,11.9175
2022,4915,10.175
2023,4915,11.5125
2024,4915,15.76333333
2014,4916,212.5
2015,4916,1587
2016,4916,72.79
2017,4916,25.58
2018,4916,15.3875
2019,4916,9.6275
2020,4916,17.215
2021,4916,35.91
2022,4916,20.0775
2023,4916,37.42
2024,4916,79.49
2014,4919,18.135
2015,4919,13.535
2016,4919,13.0375
2017,4919,16.67
2018,4919,16.1775
2019,4919,16.88
2020,4919,19.5725
2021,4919,19.4625
2022,4919,15.66
2023,4919,18.935
2024,4919,24.09333333
2014,4927,11.05
2015,4927,10.1275
2016,4927,12.315
2017,4927,22.93
2018,4927,7.975
2019,4927,9.6725
2020,4927,11.405
2021,4927,11.6925
2022,4927,12.21
2023,4927,170.335
2014,4930,5.495
2015,4930,19.92333333
2016,4930,90.195
2019,4930,23.59
2020,4930,8.4
2021,4930,9.3775
2022,4930,8.3725
2023,4930,8.125
2024,4930,8.766666667
2014,4934,29.47
2015,4934,19.3725
2016,4934,89.87
2020,4934,2940
2022,4934,56.73
2023,4934,524.3466667
2014,4935,9.075
2015,4935,8.6075
2016,4935,11.3525
2017,4935,14.755
2018,4935,23.1475
2019,4935,30.4275
2020,4935,16.7125
2021,4935,9.1275
2022,4935,6.7575
2023,4935,13.27
2024,4935,15.86
2014,4938,10.335
2015,4938,10.26
2016,4938,9.27
2017,4938,13.2425
2018,4938,12.9425
2019,4938,9.3025
2020,4938,8.315
2021,4938,9.035
2022,4938,9.8225
2023,4938,13.2625
2024,4938,17.27333333
2014,4942,12.335
2015,4942,28.69
2016,4942,21.59
2017,4942,12.6025
2018,4942,8.2575
2019,4942,8.615
2020,4942,7.49
2021,4942,8.02
2022,4942,7.4975
2023,4942,9.4925
2024,4942,9.973333333
2016,4943,41.91
2017,4943,30.11
2018,4943,24.8225
2019,4943,34.51
2020,4943,276.64
2024,4949,27.975
2014,4952,12.925
2015,4952,11.3975
2016,4952,10.8575
2017,4952,13.71
2018,4952,13.4625
2019,4952,15.55
2020,4952,13.605
2021,4952,13.37
2022,4952,10.36
2023,4952,21.085
2024,4952,27.27333333
2014,4956,18.98
2015,4956,29.89333333
2016,4956,408.15
2017,4956,63.3975
2018,4956,83.3
2020,4956,136.9
2021,4956,30.39
2022,4956,36.305
2014,4958,9.49
2015,4958,9.9775
2016,4958,10.9325
2017,4958,12.2375
2018,4958,7.9975
2019,4958,11.0975
2020,4958,12.4575
2021,4958,10.975
2022,4958,8.06
2023,4958,11.6425
2024,4958,18.63
2014,4960,7.935
2015,4960,8.795
2016,4960,24.42
2021,4960,29.6075
2022,4960,12.2575
2023,4960,46.48
2018,4961,15.19
2019,4961,18.7875
2020,4961,15.03
2021,4961,14.2275
2022,4961,5.955
2023,4961,14.845
2024,4961,16.48333333
2019,4967,254.425
2020,4967,34.21
2021,4967,88.865
2022,4967,3045
2023,4967,43.4625
2024,4967,15.97
2015,4968,25.43
2016,4968,22.5275
2017,4968,36.045
2018,4968,22.14
2019,4968,38.3075
2020,4968,23.2275
2021,4968,47.2325
2022,4968,84.065
2024,4968,635.2
2017,4976,366
2018,4976,160.2025
2019,4976,324.7
2021,4976,1376
2014,4977,14.48
2015,4977,13.465
2016,4977,11.6025
2017,4977,19.7825
2018,4977,17.78
2019,4977,21.7825
2020,4977,16.2825
2021,4977,17.54
2022,4977,17.5225
2023,4977,18.2975
2024,4977,29.30333333
2018,4989,15.1
2019,4989,48.3625
2020,4989,83.4175
2021,4989,21.925
2022,4989,12.955
2023,4989,72.63
2014,4994,41.08
2015,4994,114.675
2019,4994,48.77333333
2020,4994,15.6325
2021,4994,33.275
2022,4994,59.3775
2023,4994,42.915
2024,4994,43.26
2014,4999,9.16
2015,4999,7.8775
2016,4999,8.2225
2017,4999,9.535
2018,4999,8.34
2019,4999,11.705
2020,4999,9.0925
2021,4999,13.81
2022,4999,14.1
2023,4999,200.6475
2024,4999,121.29
2014,5007,20.435
2015,5007,20.75
2016,5007,17.3125
2017,5007,14.725
2018,5007,14.585
2019,5007,17.1375
2020,5007,20.2325
2021,5007,21.32
2022,5007,15.3675
2023,5007,15.9825
2024,5007,15.45
2014,5203,12.635
2015,5203,12.645
2016,5203,18.255
2017,5203,22.585
2018,5203,19.5625
2019,5203,20.5
2020,5203,35.6825
2022,5203,35.43
2023,5203,36.31
2024,5203,28.49666667
2014,5215,10.105
2015,5215,9.885
2016,5215,11.55
2017,5215,29.755
2018,5215,12.4525
2019,5215,11.46
2020,5215,11.3375
2021,5215,9.4925
2022,5215,7.8825
2023,5215,15.665
2024,5215,16.08
2021,5222,52.72
2022,5222,36.885
2023,5222,34.7075
2024,5222,27.84666667
2014,5225,11.555
2015,5225,11.87
