year,stockID,roa
2022,1465,5.06
2021,1465,-4.93
2020,1465,-1.15
2019,1465,40
2018,1465,-2.27
2017,1465,1.38
2016,1465,4.39
2015,1465,4.69
2014,1465,5.36
2013,1465,4.85
2012,1465,3.51
2011,1465,4.46
2010,1465,9.32
2009,1465,2.34
2008,1465,1.89
2023,1466,-4.37
2022,1466,-1.86
2021,1466,5.02
2020,1466,1.19
2019,1466,-2.8
2018,1466,-2.84
2017,1466,-0.08
2016,1466,-2.82
2015,1466,0.23
2014,1466,1.69
2013,1466,3.35
2012,1466,3.4
2011,1466,7.89
2010,1466,13.3
2009,1466,3.42
2008,1466,-9.5
2023,1467,-1.95
2022,1467,-0.48
2021,1467,-0.51
2020,1467,2.18
2019,1467,-2.45
2018,1467,-0.62
2017,1467,-1.01
2016,1467,-2.37
2015,1467,-0.78
2014,1467,0.95
2013,1467,1.74
2012,1467,3.47
2011,1467,2.03
2010,1467,2.53
2009,1467,0.93
2008,1467,-4
2023,1468,2.07
2022,1468,1.18
2021,1468,0.45
2020,1468,1.66
2019,1468,2.05
2018,1468,1.7
2017,1468,-4.33
2016,1468,-1.87
2015,1468,-2.44
2014,1468,-2.68
2013,1468,-1.99
2012,1468,-10.1
2011,1468,6.18
2010,1468,-8.73
2009,1468,-7.22
2008,1468,-5.12
2023,1470,4.31
2022,1470,2.74
2021,1470,5.37
2020,1470,3.01
2019,1470,6.56
2018,1470,4.33
2017,1470,3.81
2016,1470,4.36
2015,1470,5.56
2014,1470,6.14
2013,1470,2.87
2012,1470,1.43
2023,1471,-2.55
2022,1471,-10.8
2021,1471,-1.33
2020,1471,27.7
2019,1471,-24.1
2018,1471,-16.6
2017,1471,-20.3
2016,1471,-14.8
2015,1471,-11.5
2014,1471,-2.19
2013,1471,0.8
2012,1471,-6.77
2011,1471,-2.16
2010,1471,-2.82
2009,1471,4.53
2008,1471,-6.55
2023,1472,5.23
2022,1472,0.14
2021,1472,-1.3
2020,1472,-26
2019,1472,4.73
2018,1472,-7.56
2017,1472,-4.79
2016,1472,6.5
2015,1472,-3.71
2014,1472,-6.24
2013,1472,-9.1
2012,1472,-12.3
2011,1472,-10.1
2010,1472,-2.65
2009,1472,-14.2
2008,1472,-12.3
2023,1473,5.87
2022,1473,5.79
2021,1473,-2.64
2020,1473,-6.54
2019,1473,1.36
2018,1473,1.05
2017,1473,0.75
2016,1473,2.49
2015,1473,-2.4
2014,1473,-1.63
2013,1473,-0.88
2012,1473,0.28
2011,1473,6.05
2010,1473,7.87
2009,1473,5.03
2008,1473,4.25
2023,1474,-1.13
2022,1474,1.98
2021,1474,3.47
2020,1474,2.7
2019,1474,1.05
2018,1474,2.68
2017,1474,2.93
2016,1474,3.55
2015,1474,2.62
2014,1474,1.65
2013,1474,2.11
2012,1474,-2.43
2011,1474,2.06
2010,1474,4.08
2009,1474,0.45
2008,1474,-0.02
2023,1475,19.2
2022,1475,28.3
2021,1475,12.4
2020,1475,1.57
2019,1475,20.6
2018,1475,-39.8
2017,1475,-27.5
2016,1475,-23.3
2015,1475,-7.7
2014,1475,-11.7
2013,1475,-21.3
2012,1475,-12.8
2011,1475,-13.5
2010,1475,-7.68
2009,1475,-9.27
2008,1475,-13
2023,1476,15.9
2022,1476,21.7
2021,1476,18.5
2020,1476,17.1
2019,1476,18.9
2018,1476,20.8
2017,1476,15.3
2016,1476,19.5
2015,1476,25.6
2014,1476,21.9
2013,1476,24.2
2012,1476,20.6
2011,1476,17.6
2010,1476,13.5
2009,1476,7.31
2008,1476,3.57
2023,1477,16.4
2022,1477,15.2
2021,1477,13.1
2020,1477,12.5
2019,1477,13.6
2018,1477,11.6
2017,1477,10.1
2016,1477,11.6
2015,1477,17
2014,1477,15.4
2013,1477,14.7
2012,1477,15
2011,1477,16
2010,1477,14.4
2009,1477,16
2008,1477,5.53
2023,1503,4.77
2022,1503,4.49
2021,1503,4.38
2020,1503,3.86
2019,1503,4.31
2018,1503,3.82
2017,1503,3.78
2016,1503,3.68
2015,1503,3.78
2014,1503,3.95
2013,1503,3.83
2012,1503,3.46
2011,1503,3.99
2010,1503,3.35
2009,1503,11.5
2008,1503,3.16
2023,1504,4.99
2022,1504,3.03
2021,1504,4.54
2020,1504,3.72
2019,1504,3.68
2018,1504,3.78
2017,1504,3.84
2016,1504,4.57
2015,1504,4.2
2014,1504,5.52
2013,1504,5.6
2012,1504,4.67
2011,1504,4.24
2010,1504,4.17
2009,1504,3
2008,1504,2.74
2023,1506,2.95
2022,1506,3.5
2021,1506,2.08
2020,1506,-14.8
2019,1506,-12.8
2018,1506,-4.54
2017,1506,-0.43
2016,1506,0.82
2015,1506,1.27
2014,1506,0.32
2013,1506,-4.13
2012,1506,-2.9
2011,1506,1.79
2010,1506,-2.69
2009,1506,-4.46
2008,1506,-5.66
2023,1512,0.16
2022,1512,-8.76
2021,1512,-7.52
2020,1512,-5.4
2019,1512,-15.7
2018,1512,-5.64
2017,1512,-14.4
2016,1512,-2.44
2015,1512,-2.83
2014,1512,-3.91
2013,1512,-2.02
2012,1512,0.88
2011,1512,1.53
2010,1512,2.42
2009,1512,-0.84
2008,1512,-0.67
2023,1513,3.69
2022,1513,6.93
2021,1513,6.67
2020,1513,6.23
2019,1513,3.44
2018,1513,3.36
2017,1513,3.26
2016,1513,3.32
2015,1513,3.74
2014,1513,4.76
2013,1513,4.15
2012,1513,3.82
2011,1513,4.27
2010,1513,3.72
2009,1513,3.52
2008,1513,3.23
2023,1514,7.2
2022,1514,5.76
2021,1514,5.15
2020,1514,5.37
2019,1514,5.17
2018,1514,3.88
2017,1514,2.26
2016,1514,1.93
2015,1514,2.43
2014,1514,2.4
2013,1514,1.49
2012,1514,2.37
2011,1514,1.77
2010,1514,1.72
2009,1514,0.87
2008,1514,-3.33
2023,1515,3.67
2022,1515,-2.95
2021,1515,9.57
2020,1515,10
2019,1515,18.3
2018,1515,5.96
2017,1515,4.59
2016,1515,1.86
2015,1515,2.25
2014,1515,2.65
2013,1515,4
2012,1515,1.31
2011,1515,-2.47
2010,1515,1.57
2009,1515,2.78
2008,1515,-13.2
2023,1516,2.28
2022,1516,8.17
2021,1516,12.5
2020,1516,6.12
2019,1516,3.11
2018,1516,4.16
2017,1516,3.81
2016,1516,5.37
2015,1516,18.6
2014,1516,12.5
2013,1516,2.71
2012,1516,-73.1
2009,1516,-38.7
2008,1516,-72.9
2023,1517,-3.19
2022,1517,10
2021,1517,9.41
2020,1517,4.39
2019,1517,0.35
2018,1517,1.96
2017,1517,-1.03
2016,1517,0.21
2015,1517,2.77
2014,1517,4.59
2013,1517,7.11
2012,1517,5.51
2011,1517,5.13
2010,1517,6.84
2009,1517,4.62
2008,1517,5.77
2023,1519,19
2022,1519,7.61
2021,1519,3.09
2020,1519,5.3
2019,1519,5.39
2018,1519,0.77
2017,1519,1.3
2016,1519,3.35
2015,1519,3.11
2014,1519,4.26
2013,1519,2.06
2012,1519,1.29
2011,1519,1.87
2010,1519,4.67
2009,1519,6.49
2008,1519,10.3
2023,1521,1.27
2022,1521,2.65
2021,1521,2.34
2020,1521,4.37
2019,1521,10.2
2018,1521,8.82
2017,1521,13.4
2016,1521,13.6
2015,1521,12.7
2014,1521,11.3
2013,1521,10.2
2012,1521,9.93
2011,1521,11
2010,1521,13.2
2009,1521,9.84
2008,1521,2.29
2023,1522,4.46
2022,1522,4
2021,1522,1.01
2020,1522,1.24
2019,1522,3.16
2018,1522,2.91
2017,1522,3.22
2016,1522,5.51
2015,1522,4.81
2014,1522,3.37
2013,1522,1.09
2012,1522,-0.66
2011,1522,0.7
2010,1522,1.4
2009,1522,3.97
2008,1522,1.36
2023,1524,6.53
2022,1524,6.21
2021,1524,1.19
2020,1524,0.72
2019,1524,3
2018,1524,3.9
2017,1524,3.33
2016,1524,4.66
2015,1524,-4.01
2014,1524,0.13
2013,1524,-0.94
2012,1524,-2.2
2011,1524,0.11
2010,1524,-0.64
2009,1524,-0.53
2008,1524,1.12
2023,1525,7.11
2022,1525,4.94
2021,1525,5.78
2020,1525,6.28
2019,1525,5.79
2018,1525,9.27
2017,1525,11.8
2016,1525,12.3
2015,1525,10.9
2014,1525,8.79
2013,1525,8.84
2012,1525,9.88
2011,1525,11
2010,1525,12.3
2009,1525,9.67
2008,1525,4.94
2023,1526,1.63
2022,1526,13.5
2021,1526,11.2
2020,1526,10.3
2019,1526,4.77
2018,1526,6.98
2017,1526,7.56
2016,1526,6.57
2015,1526,6.18
2014,1526,5.29
2013,1526,3.51
2012,1526,1.45
2011,1526,2.81
2010,1526,0.48
2009,1526,-2.25
2008,1526,1.47
2023,1527,6.93
2022,1527,14.1
2021,1527,9.15
2020,1527,8.39
2019,1527,5.89
2018,1527,7.17
2017,1527,1.37
2016,1527,6.23
2015,1527,7.11
2014,1527,7.58
2013,1527,4.48
2012,1527,0.56
2011,1527,3.99
2010,1527,0.08
2009,1527,1.81
2008,1527,1.04
2023,1528,-0.54
2022,1528,2.89
2021,1528,4.33
2020,1528,-2.36
2019,1528,-5.04
2018,1528,0.7
2017,1528,1.81
2016,1528,2.05
2015,1528,-0.91
2014,1528,0.35
2013,1528,2.43
2012,1528,2.05
2011,1528,5.19
2010,1528,4.18
2009,1528,0.61
2008,1528,0.68
2023,1529,4.72
2022,1529,1.67
2021,1529,5.4
2020,1529,3.54
2019,1529,2.98
2018,1529,5.4
2017,1529,9.48
2016,1529,-10.1
2015,1529,-37.6
2014,1529,-10.8
2013,1529,-12.8
2012,1529,-29.7
2011,1529,-1.04
2010,1529,-38.4
2009,1529,-15.8
2008,1529,-18.9
2023,1530,2.98
2022,1530,5.37
2021,1530,2
2020,1530,9.31
2019,1530,1.48
2018,1530,4.33
2017,1530,2.45
2016,1530,2.03
2015,1530,4.17
2014,1530,4.93
2013,1530,5.08
2012,1530,5.89
2011,1530,5.69
2010,1530,6.46
2009,1530,1.18
2008,1530,10.7
2023,1531,0.32
2022,1531,3.93
2021,1531,3.68
2020,1531,-1.25
2019,1531,0.66
2018,1531,2.67
2017,1531,3.32
2016,1531,2.17
2015,1531,2.68
2014,1531,3.59
2013,1531,4.93
2012,1531,3.71
2011,1531,9
2010,1531,10.1
2009,1531,1.94
2008,1531,4.12
2023,1532,2.44
2022,1532,1.92
2021,1532,3.56
2020,1532,1.8
2019,1532,1.64
2018,1532,6.16
2017,1532,2.76
2016,1532,4.77
2015,1532,4.92
2014,1532,3.07
2013,1532,10.6
2012,1532,3.15
2011,1532,2.94
2010,1532,5.05
2009,1532,14.9
2008,1532,3.36
2023,1533,-2.69
2022,1533,-0.81
2021,1533,0.18
2020,1533,-0.08
2019,1533,2.19
2018,1533,4.43
2017,1533,2.68
2016,1533,1.97
2015,1533,3.72
2014,1533,5.45
2013,1533,5.24
2012,1533,1.97
2011,1533,3.53
2010,1533,0.07
2009,1533,0.39
2008,1533,-1.19
2023,1535,8.06
2022,1535,7.53
2021,1535,5.94
2020,1535,3.06
2019,1535,1.78
2018,1535,1.24
2017,1535,2.46
2016,1535,3.45
2015,1535,7.16
2014,1535,8.99
2013,1535,8.84
2012,1535,9.95
2011,1535,11.8
2010,1535,11.9
2009,1535,11.3
2008,1535,11.9
2023,1536,1.43
2022,1536,2.86
2021,1536,1.73
2020,1536,1.61
2019,1536,3.99
2018,1536,8.33
2017,1536,9.56
2016,1536,11.3
2015,1536,13.3
2014,1536,10.2
2013,1536,6.79
2012,1536,4.76
2011,1536,3.87
2010,1536,2.35
2009,1536,-18.3
2008,1536,-3.21
2023,1537,10.6
2022,1537,15.9
2021,1537,11.6
2020,1537,16.2
2019,1537,17.9
2018,1537,17.8
2017,1537,17.5
2016,1537,19.6
2015,1537,18.1
2014,1537,16.4
2013,1537,15.3
2012,1537,18.7
2011,1537,10.3
2010,1537,15.8
2009,1537,10.9
2008,1537,1.05
2023,1538,-9.05
2022,1538,-9.07
2021,1538,-35.2
2020,1538,-1.78
2019,1538,-13.7
2018,1538,-7.63
2017,1538,-10.3
2016,1538,-6.47
2015,1538,-2.92
2014,1538,-2.47
2013,1538,-19.2
2012,1538,-8.37
2011,1538,-6.17
2010,1538,-3.33
2009,1538,-4.2
2008,1538,11.1
2023,1539,2.44
2022,1539,11.9
2021,1539,2.11
2020,1539,-0.48
2019,1539,2.16
2018,1539,10.5
2017,1539,2.41
2016,1539,6.32
2015,1539,9.11
2014,1539,7.2
2013,1539,5.34
2012,1539,-0.94
2011,1539,-2.06
2010,1539,-3.76
2009,1539,-4.02
2008,1539,-2.02
2023,1540,6.78
2022,1540,7.02
2021,1540,-0.23
2020,1540,-1.28
2019,1540,6.46
2018,1540,7.7
2017,1540,2.81
2016,1540,2.5
2015,1540,3.37
2014,1540,10.9
2013,1540,6.71
2012,1540,5.69
2011,1540,8.18
2010,1540,5.85
2009,1540,13.1
2008,1540,13.7
2023,1541,3.04
2022,1541,6.18
2021,1541,6.62
2020,1541,13.2
2019,1541,8.51
2018,1541,2.76
2017,1541,4.91
2016,1541,14.1
2015,1541,13
2014,1541,8.35
2013,1541,-1.4
2012,1541,-5.12
2011,1541,-0.24
2023,1558,4.99
2022,1558,5.76
2021,1558,6.63
2020,1558,11.7
2019,1558,10.4
2018,1558,13.9
2017,1558,8.29
2016,1558,14.2
2015,1558,15.3
2014,1558,15.4
2013,1558,15.7
2012,1558,16.5
2011,1558,19.4
2010,1558,21.9
2009,1558,23.1
2008,1558,8.02
2023,1560,8.88
2022,1560,12.9
2021,1560,7.36
2020,1560,6.21
2019,1560,7.41
2018,1560,11.7
2017,1560,14.2
2016,1560,10.6
2015,1560,11.2
2014,1560,12.3
2013,1560,10.6
2012,1560,9.88
2023,1563,3.48
2022,1563,3.43
2021,1563,2.05
2020,1563,1.32
2019,1563,3.66
2018,1563,7.15
2017,1563,7.44
2016,1563,13.1
2015,1563,9.93
2014,1563,13.1
2013,1563,10.5
2012,1563,8.57
2023,1568,9.87
2022,1568,5.39
2021,1568,0.93
2020,1568,0.32
2019,1568,0.81
2018,1568,2.6
2017,1568,5.42
2016,1568,6.14
2015,1568,5.03
2014,1568,4
2013,1568,3.04
2012,1568,3.85
2011,1568,0.58
2010,1568,-2.51
2009,1568,-7.51
2008,1568,0.04
2023,1582,5.43
2022,1582,3.25
2021,1582,2.04
2020,1582,8.94
2019,1582,10.2
2018,1582,10.5
2017,1582,9.86
2016,1582,9.88
2015,1582,8.23
2014,1582,9.46
2013,1582,8.45
2012,1582,9.78
2011,1582,7.47
2010,1582,8.52
2009,1582,13.2
2008,1582,7.77
2023,1583,5.74
2022,1583,6.18
2021,1583,3.44
2020,1583,5.41
2019,1583,2.38
2018,1583,5.22
2017,1583,3.54
2016,1583,2.6
2015,1583,6.17
2014,1583,7.89
2013,1583,5.76
2012,1583,6.23
2011,1583,7.72
2010,1583,5.41
2009,1583,1.02
2008,1583,6.42
2023,1587,1.29
2022,1587,4.42
2021,1587,3.58
2020,1587,6.7
2019,1587,0.08
2018,1587,1.54
2017,1587,0.65
2016,1587,2.55
2015,1587,2.64
2014,1587,3.13
2013,1587,5.58
2012,1587,1.69
2011,1587,3.04
2010,1587,5.32
2009,1587,1.57
2008,1587,3.11
2023,1589,-1.18
2022,1589,-2.2
2021,1589,1.23
2020,1589,3.45
2019,1589,1.17
2018,1589,-1.89
2017,1589,1.75
2016,1589,6.51
2015,1589,9.9
2014,1589,9.46
2013,1589,6.05
2012,1589,4.36
2011,1589,3.81
2010,1589,6.66
2023,1590,12.4
2022,1590,11.8
2021,1590,14.5
2020,1590,11.9
2019,1590,7.27
2018,1590,8.88
2017,1590,12.7
2016,1590,9.13
2015,1590,6.81
2014,1590,10.7
2013,1590,14
2012,1590,11.6
2011,1590,18
2010,1590,18.9
2009,1590,0.12
2023,1597,2.45
2022,1597,8.83
2021,1597,8.45
2020,1597,5.95
2019,1597,5.32
2018,1597,16
2017,1597,9.84
2016,1597,3.82
2015,1597,2.97
2014,1597,0.81
2013,1597,2.18
2012,1597,2.96
2011,1597,18.3
2010,1597,8.69
2009,1597,2.36
2023,1598,-0.95
2022,1598,-0.78
2021,1598,3.49
2020,1598,12.8
2019,1598,3.07
2018,1598,1.87
2017,1598,-2.77
2016,1598,6.16
2015,1598,6.03
2014,1598,7.09
2013,1598,0.74
2012,1598,0.71
2011,1598,4.68
2010,1598,8.58
2009,1598,1.82
2023,1603,4.87
2022,1603,3.67
2021,1603,3.31
2020,1603,3.97
2019,1603,2.92
2018,1603,1.69
2017,1603,3.66
2016,1603,3.66
2015,1603,5.25
2014,1603,2.95
2013,1603,3.07
2012,1603,5.17
2011,1603,2
2010,1603,3.56
2009,1603,6.13
2008,1603,2.82
2023,1604,5.23
2022,1604,5.28
2021,1604,13.5
2020,1604,14.7
2019,1604,6.27
2018,1604,5.63
2017,1604,2.75
2016,1604,6.69
2015,1604,4.26
2014,1604,5.29
2013,1604,3.73
2012,1604,3.62
2011,1604,1.52
2010,1604,1.08
2009,1604,-0.74
2008,1604,24
2023,1605,2.27
2022,1605,8.7
2021,1605,9.12
2020,1605,4.84
2019,1605,2.8
2018,1605,9.1
2017,1605,5.48
2016,1605,4.42
2015,1605,1.62
2014,1605,2.28
2013,1605,-2.19
2012,1605,-2.66
2011,1605,-3.31
2010,1605,4.25
2009,1605,2.08
2008,1605,-5.02
2023,1608,7.03
2022,1608,0.66
2021,1608,12.7
2020,1608,3.02
2019,1608,6.17
2018,1608,-4.62
2017,1608,4.97
2016,1608,-0.09
2015,1608,-2.78
2014,1608,0.6
2013,1608,3.41
2012,1608,4.43
2011,1608,-0.28
2010,1608,4.2
2009,1608,11.6
2008,1608,-12.9
2023,1609,7.3
2022,1609,2.89
2021,1609,5.56
2020,1609,4.49
2019,1609,2.84
2018,1609,2.94
2017,1609,3.39
2016,1609,0.54
2015,1609,-3.01
2014,1609,0.31
2013,1609,0.77
2012,1609,1.32
2011,1609,2.21
2010,1609,3.3
2009,1609,1.38
2008,1609,-6.01
2023,1611,2.76
2022,1611,1.4
2021,1611,4.78
2020,1611,1.28
2019,1611,12.9
2018,1611,0.54
2017,1611,8.46
2016,1611,-12.2
2015,1611,0.15
2014,1611,-2.96
2013,1611,-5.45
2012,1611,1.1
2011,1611,6
2010,1611,6.53
2009,1611,4.86
2008,1611,1.82
2023,1612,7.53
2022,1612,4.18
2021,1612,36.3
2020,1612,8.63
2019,1612,3.66
2018,1612,2.34
2017,1612,3.85
2016,1612,1.8
2015,1612,0.74
2014,1612,4.61
2013,1612,0.74
2012,1612,1.45
2011,1612,2.54
2010,1612,5.96
2009,1612,4.19
2008,1612,1.11
2023,1614,4.71
2022,1614,4.29
2021,1614,5.5
2020,1614,5.51
2019,1614,3.88
2018,1614,3.13
2017,1614,3.27
2016,1614,4.72
2015,1614,3.83
2014,1614,3.34
2013,1614,3.56
2012,1614,4.14
2011,1614,5.75
2010,1614,4.5
2009,1614,3.57
2008,1614,4.27
2023,1615,12.7
2022,1615,11.8
2021,1615,13
2020,1615,10.6
2019,1615,9.34
2018,1615,8.22
2017,1615,6.48
2016,1615,4.32
2015,1615,0.71
2014,1615,3.66
2013,1615,1.29
2012,1615,3.6
2011,1615,2.56
2010,1615,8.23
2009,1615,7.41
2008,1615,4.91
2023,1616,6.87
2022,1616,0.58
2021,1616,3.2
2020,1616,0.06
2019,1616,-1.94
2018,1616,0.32
2017,1616,-3.2
2016,1616,0.58
2015,1616,4.93
2014,1616,-5.12
2013,1616,0.09
2012,1616,0.35
2011,1616,-5.15
2010,1616,-2.01
2009,1616,-1.62
2008,1616,-5.42
2023,1617,0.07
2022,1617,1.18
2021,1617,6.19
2020,1617,5.08
2019,1617,3.05
2018,1617,6.59
2017,1617,3.56
2016,1617,2.8
2015,1617,1.75
2014,1617,1.49
2013,1617,0.49
2012,1617,-2.47
2011,1617,-2.1
2010,1617,3.02
2009,1617,-2.68
2008,1617,-4.77
2023,1618,7.04
2022,1618,5.27
2021,1618,4.84
2020,1618,5.01
2019,1618,1.53
2018,1618,-0.24
2017,1618,1.93
2016,1618,1.25
2015,1618,2.49
2014,1618,-0.3
2013,1618,-1.3
2012,1618,5.42
2011,1618,2.75
2010,1618,6.55
2009,1618,5.71
2008,1618,-2.35
2023,1626,0.31
2022,1626,5.04
2021,1626,-3.2
2020,1626,1.72
2019,1626,2.98
2018,1626,-0.22
2017,1626,0.02
2016,1626,3.48
2015,1626,-1.06
2014,1626,-3.79
2013,1626,8.23
2012,1626,8.14
2011,1626,3.82
2010,1626,-0.98
2023,1701,2.52
2022,1701,3.74
2021,1701,4.11
2020,1701,4.68
2019,1701,3.44
2018,1701,3.49
2017,1701,3.03
2016,1701,3.18
2015,1701,3.56
2014,1701,3.28
2013,1701,2.29
2012,1701,3.33
2011,1701,3.65
2010,1701,5.08
2009,1701,5.88
2008,1701,0.99
2023,1702,4.09
2022,1702,2.31
2021,1702,4.53
2020,1702,4.05
2019,1702,4.41
2018,1702,4.77
2017,1702,4.85
2016,1702,6.33
2015,1702,6.59
2014,1702,6.69
2013,1702,7.26
2012,1702,3.97
2011,1702,3.72
2010,1702,6.68
2009,1702,5.6
2008,1702,0.7
2023,1707,14
2022,1707,14.9
2021,1707,14.3
2020,1707,15.5
2019,1707,17.6
2018,1707,18.4
2017,1707,19.9
2016,1707,20.8
2015,1707,22.1
2014,1707,27.7
2013,1707,27.8
2012,1707,22.8
2011,1707,19.8
2010,1707,17.6
2009,1707,16.5
2008,1707,9.5
2023,1708,-0.21
2022,1708,9.28
2021,1708,5.59
2020,1708,1.42
2019,1708,2.22
2018,1708,3.08
2017,1708,4.88
2016,1708,6.76
2015,1708,5.47
2014,1708,8.03
2013,1708,6.01
2012,1708,6.57
2011,1708,7.39
2010,1708,7.27
2009,1708,5.15
2008,1708,12.2
2023,1709,3.25
2022,1709,8.7
2021,1709,8.09
2020,1709,4.81
2019,1709,1.84
2018,1709,3.57
2017,1709,6.34
2016,1709,8.74
2015,1709,6.87
2014,1709,2.01
2013,1709,3.14
2012,1709,4.55
2011,1709,11.2
2010,1709,8.13
2009,1709,5.75
2008,1709,5.27
2023,1710,-0.66
2022,1710,-2.3
2021,1710,3.5
2020,1710,-4.15
2019,1710,-0.7
2018,1710,6.6
2017,1710,6.75
2016,1710,-1.76
2015,1710,-0.85
2014,1710,0.22
2013,1710,5.5
2012,1710,5.26
2011,1710,14.7
2010,1710,12.5
2009,1710,11.2
2008,1710,6.18
2023,1711,0.73
2022,1711,2.88
2021,1711,3.52
2020,1711,1.53
2019,1711,2.54
2018,1711,2.96
2017,1711,2.71
2016,1711,3.51
2015,1711,4.4
2014,1711,4.82
2013,1711,5.31
2012,1711,6.47
2011,1711,4.85
2010,1711,8.58
2009,1711,3.89
2008,1711,1.05
2023,1712,6.62
2022,1712,10.2
2021,1712,6
2020,1712,4.77
2019,1712,4.51
2018,1712,4.86
2017,1712,3.75
2016,1712,3.63
2015,1712,2.28
2014,1712,3.37
2013,1712,3.32
2012,1712,3.59
2011,1712,3.7
2010,1712,3.98
2009,1712,4.08
2008,1712,4.55
2023,1713,12.2
2022,1713,10.7
2021,1713,6.22
2020,1713,3.7
2019,1713,3.91
2018,1713,4.71
2017,1713,2.99
2016,1713,4.05
2015,1713,2.87
2014,1713,3.8
2013,1713,3.17
2012,1713,3.29
2023,1714,3.82
2022,1714,2.73
2021,1714,6.04
2020,1714,9.98
2019,1714,1.46
2018,1714,1.67
2017,1714,1.46
2016,1714,3.16
2015,1714,-0.24
2014,1714,-2.62
2013,1714,0.88
2012,1714,2.45
2011,1714,5.95
2010,1714,6.5
2009,1714,5.78
2008,1714,2.78
2023,1717,2.53
2022,1717,4.37
2021,1717,5.97
2020,1717,4.53
2019,1717,4.49
2018,1717,2.69
2017,1717,3.44
2016,1717,5.16
2015,1717,5.96
2014,1717,5.07
2013,1717,4.6
2012,1717,3.33
2011,1717,3.23
2010,1717,7.11
2009,1717,9.23
2008,1717,4.65
2023,1718,0.42
2022,1718,0.34
2021,1718,0.49
2020,1718,0.55
2019,1718,0.36
2018,1718,0.62
2017,1718,0.51
2016,1718,0.39
2015,1718,0.55
2014,1718,0.76
2013,1718,0.64
2012,1718,0.55
2011,1718,0.5
2010,1718,0.85
2009,1718,-0.23
2008,1718,-0.52
2023,1720,10.5
2022,1720,11
2021,1720,9.76
2020,1720,8.95
2019,1720,7.04
2018,1720,6.68
2017,1720,6.88
2016,1720,6.19
2015,1720,6.59
2014,1720,7.15
2013,1720,5.78
2012,1720,5.45
2011,1720,5.36
2010,1720,6.6
2009,1720,7.92
2008,1720,7.82
2023,1721,-7.03
2022,1721,1.48
2021,1721,-1.58
2020,1721,11.6
2019,1721,-0.16
2018,1721,0.35
2017,1721,1.62
2016,1721,6.61
2015,1721,6.17
2014,1721,0.53
2013,1721,0.31
2012,1721,-0.22
2011,1721,-2.13
2010,1721,-0.67
2009,1721,-3.78
2008,1721,-3.88
2023,1722,4.83
2022,1722,3.34
2021,1722,3.9
2020,1722,3.23
2019,1722,2.71
2018,1722,3.01
2017,1722,2.14
2016,1722,-0.09
2015,1722,3.21
2014,1722,4.48
2013,1722,3.82
2012,1722,6.38
2011,1722,4.65
2010,1722,2.75
2009,1722,2.02
2008,1722,3.43
2023,1723,12.7
2022,1723,14.8
2021,1723,9.38
2020,1723,5.97
2019,1723,10.9
2018,1723,13.2
2017,1723,11.6
2016,1723,11.8
2015,1723,14.9
2014,1723,25.8
2013,1723,28.1
2012,1723,26.1
2011,1723,30.9
2010,1723,29.8
2009,1723,22.8
2008,1723,26
2023,1725,2.79
2022,1725,3.6
2021,1725,5.16
2020,1725,4.57
2019,1725,3.58
2018,1725,3.96
2017,1725,3.93
2016,1725,4.24
2015,1725,4.32
2014,1725,3.51
2013,1725,2.65
2012,1725,-3.65
2011,1725,2.56
2010,1725,4.66
2009,1725,3.38
2008,1725,5.31
2023,1726,7.24
2022,1726,7.19
2021,1726,8.2
2020,1726,8.28
2019,1726,6.89
2018,1726,7.49
2017,1726,8
2016,1726,10.9
2015,1726,10
2014,1726,11.4
2013,1726,11.9
2012,1726,10.7
2011,1726,8.92
2010,1726,7.51
2009,1726,10.3
2008,1726,6.51
2023,1727,1.62
2022,1727,4.67
2021,1727,8.51
2020,1727,-6.39
2019,1727,1.23
2018,1727,3.81
2017,1727,3.83
2016,1727,4.25
2015,1727,4.44
2014,1727,5.41
2013,1727,5.54
2012,1727,5.57
2011,1727,5.9
2010,1727,7.92
2009,1727,3.84
2008,1727,7.45
2023,1730,10.1
2022,1730,10.6
2021,1730,11
2020,1730,14.7
2019,1730,13.3
2018,1730,13.1
2017,1730,10.2
2016,1730,10.8
2015,1730,9.22
2014,1730,7.83
2013,1730,15.3
2012,1730,7.42
2011,1730,9.04
2010,1730,9.64
2009,1730,8.08
2008,1730,4.09
2023,1731,6.31
2022,1731,6.2
2021,1731,6.36
2020,1731,6.56
2019,1731,3.72
2018,1731,2.89
2017,1731,3.32
2016,1731,3.47
2015,1731,3.07
2014,1731,3.17
2013,1731,2.5
2012,1731,1.83
2011,1731,1.59
2010,1731,2.33
2009,1731,2.3
2008,1731,2.85
2023,1732,-0.93
2022,1732,0.78
2021,1732,2.94
2020,1732,6.19
2019,1732,4.26
2018,1732,1.22
2017,1732,1.25
2016,1732,-4.07
2015,1732,-1.39
2014,1732,-1.67
2013,1732,-1.43
2012,1732,-0.03
2011,1732,2.1
2010,1732,3.63
2009,1732,5.52
2008,1732,0.99
2023,1733,4.81
2022,1733,7
2021,1733,7.6
2020,1733,3.46
2019,1733,4.22
2018,1733,3.57
2017,1733,3.17
2016,1733,0.11
2015,1733,9.8
2014,1733,10
2013,1733,13.6
2012,1733,21.4
2011,1733,25.8
2010,1733,24.4
2009,1733,20
2008,1733,18.7
2023,1734,5.74
2022,1734,2.65
2021,1734,-3.32
2020,1734,-2.87
